id,routeLength,NOx_abs,NOx/km
232.0,2951.49,183.877177,0.062299779772250624
231.0,3563.53,278.356856,0.07811267366908654
233.0,3785.29,275.691102,0.07283222738548434
235.0,3774.72,230.680455,0.06111193810401831
234.0,3685.86,255.247918,0.06925057327190941
237.0,4054.76,265.166816,0.06539642691552644
236.0,4592.45,345.413024,0.07521323563675163
238.0,2401.66,224.97531,0.0936749206798631
239.0,3546.13,298.634781,0.08421427894634431
240.0,3728.48,290.936343,0.07803081765223362
242.0,3056.55,241.697355,0.07907521715659811
243.0,3372.06,217.969924,0.06463998979852079
244.0,2919.22,229.310531,0.07855198683209899
246.0,2693.2,198.061661,0.07354138608346948
245.0,3007.84,254.419824,0.0845855577424331
249.0,3257.89,257.925994,0.07916964477008125
248.0,3808.82,283.476767,0.07442640161519841
250.0,3950.03,273.587973,0.06926225193226379
252.0,4101.67,328.517863,0.08009368452362085
254.0,3760.22,266.492013,0.07087138864215392
256.0,4228.37,285.747353,0.06757860664984379
255.0,4262.58,352.803119,0.08276750676820141
257.0,4359.31,309.682426,0.07103932181927873
260.0,2531.88,227.668569,0.0899207580928006
258.0,4754.63,376.479636,0.07918168942693754
259.0,3786.1,256.320667,0.06770044821848341
261.0,3021.01,209.019694,0.06918867994478667
262.0,3073.96,241.688963,0.07862462849223803
265.0,2756.91,206.090038,0.0747539955965193
264.0,3268.17,236.328843,0.07231228577460781
263.0,4529.7,364.456333,0.08045926507274212
268.0,2841.38,228.207952,0.08031588594274613
269.0,2765.46,223.32328,0.08075447845927983
267.0,4272.43,268.299117,0.06279777948380665
270.0,3901.42,252.816071,0.06480103936515422
271.0,3727.97,275.012491,0.07377003865374454
273.0,3112.79,248.888348,0.07995667809264358
277.0,2460.15,213.53782,0.0867986992663049
278.0,3175.43,226.857427,0.07144148257086443
275.0,4485.17,311.103069,0.06936260364713043
274.0,4674.37,282.449288,0.06042510284808435
279.0,3099.4,226.079117,0.07294286539330193
272.0,3774.94,324.228299,0.08588965625943723
282.0,2867.37,236.479102,0.08247247547404069
285.0,2724.48,199.535747,0.0732381030508574
281.0,3727.63,295.534914,0.07928225548136483
283.0,3338.84,245.46178,0.0735170837775994
284.0,3788.71,259.204783,0.06841504971349088
280.0,3830.59,335.450814,0.08757157879073457
288.0,3746.44,257.555197,0.06874664935245194
292.0,2238.6,165.191218,0.07379219958902886
291.0,3992.46,249.634244,0.06252642330793545
294.0,4179.64,219.308686,0.052470711831640995
289.0,4700.61,309.336331,0.06580769963898303
298.0,2823.58,180.62712,0.06397095885365386
286.0,4567.07,349.541869,0.07653525542634557
290.0,3946.22,295.62181,0.07491265312121473
297.0,3057.21,243.922725,0.0797860549324384
296.0,4202.7,333.449098,0.07934163704285341
300.0,3366.84,256.667402,0.07623391726366563
295.0,4783.97,319.626713,0.06681202285967512
304.0,3460.86,229.075386,0.0661903070335119
302.0,3933.5,300.074766,0.07628696224736241
