id,routeLength,NOx_abs,NOx/km
30.18,2518.53,142.313619,0.0565066205286417
30.16,3182.74,179.463031,0.05638633096011613
30.9,3689.68,215.033079,0.05827960121202923
30.2,2548.65,154.700098,0.06069883977792164
30.24,2548.65,140.911943,0.05528885606105193
30.21,2518.53,141.546826,0.05620215999015299
30.1,2829.49,232.133216,0.08204065608996675
30.11,2892.12,205.048686,0.07089909339861417
30.8,3427.31,219.325098,0.06399336447534655
30.15,2942.06,161.140049,0.05477116340251389
30.14,3047.04,228.577894,0.07501637457992018
30.26,2548.65,153.359544,0.06017285386381025
30.25,2518.53,144.336501,0.057309820014055816
30.13,2829.49,222.05361,0.07847831588024698
30.19,2829.49,207.84483,0.07345664059600847
30.23,3527.92,198.175651,0.05617351045375178
30.28,3261.1,214.902422,0.06589875256815185
30.27,3785.36,226.829578,0.05992285489359004
30.17,3403.24,258.4363,0.07593831172647243
30.22,4218.49,238.361467,0.056503978200730595
30.41,2518.53,133.687537,0.053081574172235385
30.33,2634.18,179.884713,0.06828869439446052
30.3,3689.68,234.61516,0.06358685848095229
30.29,3689.68,214.36638,0.058098908306411394
30.34,3001.64,157.723641,0.05254582195066697
31.3,2548.65,134.019819,0.05258463068683421
30.32,2829.49,220.638154,0.07797806459821381
30.36,2771.05,167.572657,0.06047262120856714
31.5,2518.53,136.117021,0.054046217833418696
31.4,2571.34,151.967787,0.05910061952133906
31.8,2518.53,126.921036,0.05039488749389524
30.37,2751.61,191.647084,0.06964907236127213
30.35,3572.92,226.066601,0.06327222579850654
31.11,2548.65,139.393738,0.054693166186020055
30.31,4199.17,284.321435,0.06770896034216285
30.39,2829.49,229.583229,0.0811394382026443
30.38,2829.49,223.856518,0.07911550067326621
31.0,2751.61,200.521154,0.07287411878863646
31.7,3261.1,222.28545,0.06816272116770415
31.14,2518.53,155.337242,0.06167774138088488
31.6,2943.22,184.915144,0.06282749641549053
30.4,2829.49,234.513738,0.08288198155851408
31.16,3182.74,160.261115,0.05035319096124723
31.12,3177.55,181.404959,0.057089568692860845
31.18,2573.75,164.034195,0.0637335386109762
31.1,2829.49,230.744548,0.08154987223845994
31.9,2892.12,205.016927,0.07088811218068407
31.2,3427.31,239.830771,0.06997638702072471
31.1,2737.19,180.458297,0.06592830494046814
31.17,2737.19,192.776636,0.07042866443323262
31.24,3182.74,177.076899,0.05563662096181278
31.22,3177.55,194.812713,0.061309094428097115
31.13,3001.64,222.437597,0.07410535473940913
31.19,3776.67,236.117299,0.06251997103268223
31.21,3779.42,215.437391,0.05700276523911076
31.32,2548.65,125.494668,0.049239663351185924
31.15,3047.04,206.320914,0.06771191517013232
31.2,3047.04,224.893215,0.07380710952268431
31.26,3047.04,194.844305,0.06394543721119512
31.23,2942.06,168.561013,0.057293533442553855
31.33,2571.34,159.243983,0.06193034876756865
31.34,3177.55,184.854422,0.05817514185457349
31.29,2914.73,180.221602,0.06183131953903106
31.25,2962.07,164.22631,0.055443088785882846
31.27,3186.26,182.99207,0.05743161888860294
31.31,3779.42,226.278805,0.05987130432711898
31.43,2605.89,132.461897,0.05083173004232719
31.28,2751.61,189.583913,0.06889926733803119
31.36,2771.05,179.258961,0.06468990490969127
31.3,2829.49,195.594301,0.06912705151811811
31.38,2634.18,162.158045,0.06155921197488402
31.42,3177.55,171.802845,0.05406770782521124
31.39,2737.19,209.317291,0.07647159714890088
32.2,3182.74,160.666425,0.05048053721007686
31.48,3182.74,194.338786,0.06106021415509907
31.44,2634.18,149.701465,0.056830385546925426
31.4,2751.61,198.917074,0.07229115826734167
31.35,3572.92,223.154285,0.06245711770764528
31.37,3427.31,219.5713,0.06406519982143431
32.6,2551.06,146.806418,0.05754722272310334
32.4,2605.89,138.832936,0.053276591107068984
32.1,2605.89,137.661682,0.05282712700843091
31.41,2829.49,204.243695,0.0721839253717101
31.45,3001.64,189.907677,0.0632679725083621
31.47,2829.49,218.467757,0.07721100162926889
32.12,2570.42,162.478491,0.06321087254223044
32.5,2634.18,161.544956,0.061326468198832286
32.0,3047.04,242.28794,0.07951583832178113
32.1,3047.04,221.816517,0.072797376142092
32.18,2518.53,146.222798,0.05805878746729243
31.46,2829.49,243.589664,0.08608960059940131
32.16,3177.55,189.147704,0.05952627149848153
32.25,2548.65,146.563744,0.05750642261589469
32.26,2518.53,141.047333,0.05600383279135051
32.9,2829.49,229.833071,0.08122773750746601
32.17,3186.26,193.184381,0.06063045106174637
32.15,3696.79,233.767865,0.06323536500585643
32.13,2737.19,205.285355,0.07499857700780728
32.2,2942.06,167.704442,0.05700238676301639
32.33,2548.65,150.764143,0.059154510427088844
32.3,3073.87,245.193867,0.07976715573527833
32.8,2829.49,225.492036,0.07969352639521611
32.7,3403.24,253.033975,0.07435090531375983
32.21,2892.12,171.92388,0.05944562466287706
32.11,2986.22,237.976725,0.07969162519841137
32.22,2737.19,188.481099,0.06885934078379652
32.24,3412.74,232.087746,0.06800627823977215
32.41,2548.65,154.723211,0.06070790850057873
32.29,2943.22,192.844614,0.06552164432152541
32.14,2829.49,220.886563,0.07806585745134283
32.28,2962.07,165.195554,0.055770307251347864
32.39,3177.55,158.200481,0.04978693679092382
32.23,3572.92,205.213595,0.057435821400982946
32.34,2892.12,191.142899,0.06609092949116911
32.32,2943.22,188.783382,0.06414178416835982
32.19,2829.49,230.559494,0.08148447034624615
32.31,3689.68,237.215002,0.06429148381431453
32.27,3689.68,216.921646,0.058791452375273744
32.3,3001.64,211.151052,0.07034522860836076
32.36,3001.64,211.77191,0.07055206820271585
32.54,2548.65,128.287354,0.05033541443509308
32.55,2548.65,124.006483,0.04865575226100092
32.56,2518.53,132.627045,0.05266049838596324
32.4,2914.73,167.695449,0.05753378494749085
32.57,2518.53,136.460932,0.054182770107959806
32.43,2634.18,169.239223,0.06424740260726299
32.42,3186.26,195.130978,0.061241385825387754
32.51,3177.55,158.926461,0.05001540841214142
32.62,2605.89,134.127024,0.05147071595500962
32.45,2737.19,202.509627,0.07398449760520825
32.35,3047.04,232.064568,0.07616065689981097
32.38,2829.49,201.273411,0.07113416587441554
32.47,3689.68,220.912778,0.059873153769432585
32.53,2914.73,162.145718,0.05562975575782319
32.49,2737.19,182.669926,0.06673629744372879
32.37,3427.31,218.483132,0.0637477006748733
32.64,2518.53,153.593022,0.06098518659694345
32.5,2829.49,214.26479,0.07572558658980948
33.0,3182.74,166.745434,0.05239052954372647
33.3,2518.53,119.151196,0.047309818028770746
32.58,2894.72,163.981684,0.05664854770064117
32.52,3689.68,221.178071,0.05994505512673186
32.44,3427.31,215.333185,0.06282862799104837
33.5,2548.65,143.865813,0.056447850038255545
32.48,3047.04,224.801014,0.07377685032031087
33.2,2635.41,160.363981,0.06084972774634687
32.46,2986.22,228.011085,0.07635441628547127
33.1,2518.53,131.031059,0.0520268009513486
33.11,2605.89,138.810835,0.05326810993556904
33.9,3177.55,174.934056,0.05505312457711129
32.63,2892.12,197.045549,0.06813187177572162
33.1,2942.06,187.962162,0.06388794314188018
32.61,3073.87,217.552772,0.07077487727197312
33.18,2518.53,138.448132,0.054971801805021175
33.13,2635.41,166.974967,0.0633582505188946
33.7,2771.05,191.580147,0.06913630104112159
33.14,2635.41,170.204237,0.06458358927073966
33.4,2829.49,194.878569,0.06887409709877046
32.6,3427.31,233.861054,0.06823457872208817
33.6,3689.68,218.653941,0.059260949730057896
33.23,2605.89,153.624559,0.05895281803913443
33.17,3242.47,176.489482,0.05443056743778663
33.2,2635.41,157.025542,0.05958296507943736
33.12,2892.12,184.179668,0.06368327316985464
32.59,4440.18,279.70644,0.06299439211923841
33.19,3776.67,213.06854,0.056417039349479836
33.22,2634.18,165.977294,0.06300909353195303
33.25,2635.41,144.133285,0.05469102909983646
33.21,3186.26,192.004159,0.060260041239572404
33.16,2942.06,168.433876,0.05725031984391889
33.34,2548.65,147.806291,0.057993954054107066
33.26,2640.05,167.64509,0.0635007253650499
33.39,2605.89,142.220344,0.05457649555430199
33.8,4199.17,284.035676,0.06764090903678585
33.29,2737.19,204.445841,0.07469187049492362
33.15,3073.87,258.606392,0.08413055594413558
33.27,2829.49,210.344685,0.07434014080275951
33.42,2518.53,116.763858,0.046361908732474894
33.37,3177.55,192.84126,0.06068866264889616
33.49,2605.89,144.702952,0.05552918657349313
33.32,3186.26,185.178772,0.05811791002617489
33.51,2605.89,132.44699,0.05082600953992686
33.31,2829.49,225.417434,0.07966716051302532
33.44,3182.74,184.793256,0.05806105933880871
33.46,3177.55,175.744034,0.055308031030196214
33.38,2737.19,168.653905,0.0616157099068753
33.35,2751.61,195.633378,0.07109778566003176
33.24,3427.31,248.971217,0.07264333165076985
33.45,3261.1,226.568192,0.06947600257581799
33.53,2605.89,124.039574,0.04759969684061875
33.3,2829.49,240.953465,0.08515791361694157
33.52,3177.55,165.700663,0.05214730311088731
33.41,2892.12,177.204353,0.061271438598675024
33.33,2986.22,219.249905,0.07342054671122691
33.56,2548.65,135.547262,0.0531839452259039
33.55,3182.74,193.944369,0.06093629042900143
33.4,2829.49,221.958354,0.07844465044937428
33.36,2829.49,224.233192,0.07924862501722926
33.28,4199.17,258.742733,0.061617589428387035
33.54,3177.55,176.436874,0.05552607323252191
34.5,2548.65,152.087006,0.059673555019323955
34.2,3177.55,177.461302,0.05584846878884674
33.48,2962.07,163.684421,0.05526014611403511
33.47,3073.87,194.614193,0.06331243448812084
33.43,3073.87,225.610333,0.07339618559015183
34.7,2605.89,122.372921,0.046960125331460656
33.5,3572.92,209.898785,0.0587471269997649
34.0,3776.67,229.357148,0.060729994413067596
34.16,2518.53,120.440487,0.0478217400626556
34.11,3177.55,169.197635,0.05324782772891063
34.1,3177.55,166.522613,0.05240597724662082
34.4,2624.12,185.275768,0.07060491440940202
34.14,3177.55,164.782027,0.05185820112980126
34.1,2829.49,230.328699,0.08140290264323254
34.15,2570.42,146.640968,0.057049419161070945
34.8,3412.74,247.989129,0.07266569647848943
33.57,4199.17,271.424041,0.0646375452768047
34.26,3182.74,165.872001,0.05211610153515525
34.3,3236.85,197.240914,0.060936068708775507
34.13,3527.92,199.981444,0.05668536814893762
34.12,2751.61,197.545022,0.0717925221960961
34.17,2962.07,176.222416,0.05949299510139868
34.6,3073.87,257.966736,0.08392246126218741
34.3,2548.65,151.387587,0.059399127773527155
34.21,2943.22,200.608721,0.06815960784446967
34.28,2605.89,138.332842,0.05308468200883384
34.23,2914.73,164.378958,0.05639594679438576
34.32,2548.65,126.654978,0.049694927903007474
34.24,3001.64,200.194972,0.06669519729214697
34.18,2962.07,170.827986,0.057671826121597394
34.33,2551.06,161.261471,0.06321351555823854
34.34,2518.53,164.479984,0.06530793121384298
34.4,2548.65,118.104942,0.04634019657465717
34.27,2943.22,183.073826,0.06220188297171126
34.37,3242.47,159.413699,0.04916427877513131
34.29,3776.67,243.123523,0.0643751037289464
34.9,4199.17,257.602489,0.061346049100179316
34.2,3689.68,216.975953,0.05880617099585872
34.36,2634.18,171.30167,0.06503035859356612
34.39,3177.55,191.888082,0.06038869002848106
34.19,3427.31,229.808584,0.06705217327875214
34.22,3427.31,205.215622,0.05987658601060307
34.42,3177.55,157.663011,0.04961779075073563
34.5,2548.65,143.026964,0.05611871539834814
34.35,2943.22,198.884701,0.06757384803038849
34.43,2634.18,175.013006,0.06643927370187307
34.25,2829.49,215.605078,0.07619927195360295
34.41,3186.26,175.49019,0.05507717198219857
